name,num,id
Андр Рев,75.0,835.0
Генштаб,75.0,836.0
Серг Родлер,75.0,837.0
Павл Зібр,74.0,838.0
Владислав Сурк,74.0,839.0
Арнольд Шварценеггер,74.0,840.0
Чжа Ліцзян,74.0,841.0
Поляк,74.0,842.0
Над Захав,74.0,843.0
Мэрилин Мэнсон,74.0,844.0
Дмитр Мельник,74.0,845.0
Натал Поклонськ,74.0,846.0
Андр Руденк,74.0,847.0
Роберт Кох,74.0,848.0
Принц Гарр,74.0,849.0
Ільх Алієв,74.0,850.0
Вітал Марк,74.0,851.0
Мустаф Най,74.0,852.0
Юр Сулаєв,74.0,853.0
Євген Щербан,73.0,854.0
Нікітюк,73.0,855.0
Ситник,73.0,856.0
Павл Рябікін,73.0,857.0
Вячесла Коновал,73.0,858.0
Анн Седок,73.0,859.0
Семен Семенченк,73.0,860.0
Олівер Варге,73.0,861.0
Вад Зайцев,73.0,862.0
Натал Піп,72.0,863.0
Родіон Гайсинськ,72.0,864.0
Дмитр Ільченк,72.0,865.0
Вітал Безгін,72.0,866.0
Олександр Мережк,72.0,867.0
Орест Чемерис,72.0,868.0
Євген Корнійчук,71.0,869.0
Роман,71.0,870.0
Єрмак,71.0,871.0
Торстен Велерт,71.0,872.0
Гетманц,71.0,873.0
Родіон Мірошник,71.0,874.0
Васил Ланов,71.0,875.0
Серг Моргун,71.0,876.0
Джон Болтон,71.0,877.0
Ольг Номерчук,70.0,878.0
Ігор Лупандін,70.0,879.0
Дмитр Чубенк,70.0,880.0
Генпрокуратур,70.0,881.0
Парламентар,70.0,882.0
Олександр Густєлєв,70.0,883.0
Штеффен Зайберт,70.0,884.0
Георг Гахар,70.0,885.0
Олекс Донськ,70.0,886.0
Олександр Бондаренк,70.0,887.0
Андр Волянськ,70.0,888.0
Джек Дорс,70.0,889.0
Марин Боржемськ,70.0,890.0
Ольг Соломк,70.0,891.0
Серг Іван,69.0,892.0
Реджеп Тайип Эрдога,69.0,893.0
Нел Штеп,69.0,894.0
Юр Атаманюк,69.0,895.0
Вітал Бунечк,69.0,896.0
Зінедін Зідан,69.0,897.0
Юл Ковтун,69.0,898.0
Ленін,69.0,899.0
Белл Хадід,69.0,900.0
Серг Чех,69.0,901.0
Дмитр Монатік,69.0,902.0
Валентин Гайда,69.0,903.0
Анастас Покрищук,69.0,904.0
Денис Берінчик,68.0,905.0
Памел Андерсон,68.0,906.0
Марк Гарн,68.0,907.0
Борис Тодур,68.0,908.0
Іон Кік,68.0,909.0
Владисл Абдул,68.0,910.0
Макс Бужанськ,68.0,911.0
Серг Нада,68.0,912.0
Юр Риженк,67.0,913.0
Янін Сокол,67.0,914.0
Александр .,67.0,915.0
Таїп Ердоган,67.0,916.0
Микол Полоз,67.0,917.0
Віктор Нуланд,67.0,918.0
Віктор Таран,67.0,919.0
Кардашян,67.0,920.0
Рубан,67.0,921.0
Вітал Глагол,67.0,922.0
Ральф Гудейл,67.0,923.0
Олександр Савченк,67.0,924.0
Егор Черн,67.0,925.0
Фат Бенсуд,67.0,926.0
Хайд Гра,66.0,927.0
Стефан Бансел,66.0,928.0
Мевлют Чавушогл,66.0,929.0
Алін Мустафаєв,66.0,930.0
Джонн Депп,66.0,931.0
Серг Черн,66.0,932.0
Дарі Срна,66.0,933.0
Ольг Мозг,66.0,934.0
Богдан,66.0,935.0
Григор Решетник,66.0,936.0
Валер Коломієц,66.0,937.0
Адольф Гітлер,66.0,938.0
Олен Підгрушн,66.0,939.0
Тигран Мартиросян,66.0,940.0
Платон,66.0,941.0
Серг Бык,66.0,942.0
Олександр Шовковськ,66.0,943.0
Девін Хейн,66.0,944.0
Тім Кук,66.0,945.0
Геращенк,66.0,946.0
Клеман Бон,66.0,947.0
Ігор Поночовн,66.0,948.0
Олександр Кочетк,66.0,949.0
Володимир Макеєнк,66.0,950.0
Олег Гладковськ,66.0,951.0
Шахтер,66.0,952.0
Виктор Бобыренк,65.0,953.0
Михайл Ходорковськ,65.0,954.0
Аніт Луценк,65.0,955.0
Садов,65.0,956.0
Майкл Райа,65.0,957.0
Васил Небенз,65.0,958.0
Лопес Обрадор,65.0,959.0
Макрон,65.0,960.0
Вячесл Непоп,65.0,961.0
Олег Приходьк,65.0,962.0
Дзідз,65.0,963.0
Администрац Байд,65.0,964.0
Серг Верлан,65.0,965.0
Іван Корчок,65.0,966.0
Ольг Куриленк,65.0,967.0
Олег убед,65.0,968.0
Ільхам Алієв,64.0,969.0
Серг Чиж,64.0,970.0
Бабин Яр,64.0,971.0
Олександр Онищенк,64.0,972.0
Іракл Езугб,64.0,973.0
Джоел Ліон,64.0,974.0
Ле Дріан,64.0,975.0
Микол Княжицьк,64.0,976.0
Революц Достоинств,64.0,977.0
Дмитр Фірташ,64.0,978.0
Олександр Мусієнк,64.0,979.0
Станісл Зінченк,64.0,980.0
Олександр Юрченк,64.0,981.0
Євген Дубровськ,64.0,982.0
Христ,64.0,983.0
Макс Пархоменк,64.0,984.0
Приватбанк,64.0,985.0
Вахтанг Кіпіан,63.0,986.0
Олександр Лємєн,63.0,987.0
Олександр Ковал,63.0,988.0
Вітал Козловськ,63.0,989.0
Валентин Ковал,63.0,990.0
Франк,63.0,991.0
Боррел,63.0,992.0
Олекс,63.0,993.0
Мінінфраструктур,63.0,994.0
Христос,63.0,995.0
Ким Кардашья,63.0,996.0
Роман Ратушн,63.0,997.0
Юр Назар,63.0,998.0
Дмитр Орл,63.0,999.0
Джон Салліван,63.0,1000.0
Коронавірус,63.0,1001.0
Натал Одар,63.0,1002.0
Григор Суркіс,62.0,1003.0
Мік Ньютон,62.0,1004.0
Юл Усенк,62.0,1005.0
Павл Фрол,62.0,1006.0
Блогер,62.0,1007.0
Сон Кошкін,62.0,1008.0
Даян Ястремськ,62.0,1009.0
Мар Пейчинович,62.0,1010.0
Ярн Хабіхт,62.0,1011.0
Віл Барр,62.0,1012.0
Златан Ібрагімович,62.0,1013.0
Віл Тейлор,62.0,1014.0
Валентин Резніченк,62.0,1015.0
Андр Піонтковськ,62.0,1016.0
Анатол Старовойт,61.0,1017.0
Володимир Ярославськ,61.0,1018.0
Міністр охорон здоров Україн,61.0,1019.0
Роман Машовец,61.0,1020.0
Нікол Стерджен,61.0,1021.0
Джуліан Ассанж,61.0,1022.0
Ольг Герасимюк,61.0,1023.0
Мінцифр,61.0,1024.0
Васил Стус,61.0,1025.0
Владисл Гельзін,61.0,1026.0
Ілл Новік,61.0,1027.0
Блінкен,61.0,1028.0
Ленур Іслям,61.0,1029.0
Валентин Землянськ,61.0,1030.0
Василіс Фрол,61.0,1031.0
Володимир Шинкаренк,61.0,1032.0
Руслан,61.0,1033.0
Оксан Калмик,60.0,1034.0
Ерік Мамер,60.0,1035.0
Валер,60.0,1036.0
Тарас Висоцьк,60.0,1037.0
Олен Буйневич,60.0,1038.0
Валер Пацкан,60.0,1039.0
Вітал Ковал,60.0,1040.0
Олів Веран,60.0,1041.0
Марин Скад,60.0,1042.0
Лобод,60.0,1043.0
Онік Гаспарян,60.0,1044.0
Валентин Мондриевск,60.0,1045.0
Олекс Павленк,60.0,1046.0
Светла Фус,59.0,1047.0
Андр Богда,59.0,1048.0
Коваленк,59.0,1049.0
Європ,59.0,1050.0
Біньямін Нетаньяг,59.0,1051.0
Серг Шнур,59.0,1052.0
Олександр Гінцбург,59.0,1053.0
Ломаченк,59.0,1054.0
Миха Чаплыг,59.0,1055.0
Гантер Байден,59.0,1056.0
Миха Ефрем,59.0,1057.0
Роман Мурмил,59.0,1058.0
Капітол,59.0,1059.0
Серг Бабак,59.0,1060.0
Олег Саакян,59.0,1061.0
Иисус Христ,59.0,1062.0
Ле Василенк,58.0,1063.0
Станісл Асєєв,58.0,1064.0
Іван Франк,58.0,1065.0
Юл Джим,58.0,1066.0
Джордж Сорос,58.0,1067.0
Терех,58.0,1068.0
Тетян Бойк,58.0,1069.0
Світлан Гук,58.0,1070.0
Ал Хамене,58.0,1071.0
Ернест Завадськ,58.0,1072.0
Олександр Повєткін,58.0,1073.0
Жеральд Дарманен,58.0,1074.0
Людмил,58.0,1075.0
Медуз,58.0,1076.0
Дмитр Гурин,58.0,1077.0
Вад Новинськ,58.0,1078.0
Герцеговин,58.0,1079.0
Руслан Щербан,58.0,1080.0
Валентин Гафт,58.0,1081.0
Андр Назаренк,58.0,1082.0
Олен Кален,58.0,1083.0
Камянец,58.0,1084.0
Арестович,58.0,1085.0
Натал Крученик,57.0,1086.0
Павл Розенк,57.0,1087.0
Сніжан,57.0,1088.0
Роман Єрмолич,57.0,1089.0
Туреччин,57.0,1090.0
Роберт Левандовськ,57.0,1091.0
Ігор Луценк,57.0,1092.0
Кіріакос Міцотакіс,57.0,1093.0
Джон Гербст,57.0,1094.0
Артур Герасим,57.0,1095.0
Євген Дик,57.0,1096.0
Борис Грачевськ,57.0,1097.0
Гарр Каспар,57.0,1098.0
Олекс Устенк,57.0,1099.0
Ігор Уманськ,57.0,1100.0
Іванк Трамп,57.0,1101.0
Світлан Фус,57.0,1102.0
Олен Омович,57.0,1103.0
Вітал Шумськ,57.0,1104.0
Віктор Котеленец,57.0,1105.0
Юр Драганчук,57.0,1106.0
Дмитр Ярош,56.0,1107.0
Зінченк,56.0,1108.0
Касем Сулейман,56.0,1109.0
Серг Гайда,56.0,1110.0
Андр Расюк,56.0,1111.0
Юр Яцин,56.0,1112.0
Анн Коваленк,56.0,1113.0
Європейськ Союз,56.0,1114.0
Майкл Шервін,56.0,1115.0
Вагнер,56.0,1116.0
Петр Олексійович,56.0,1117.0
Анастас Кумейк,56.0,1118.0
Хомчак,56.0,1119.0
Олаф Шольц,56.0,1120.0
Вітал Гончар,56.0,1121.0
Вітал Захарченк,56.0,1122.0
Кирил Криволап,56.0,1123.0
Джордж Кент,56.0,1124.0
Іван Ждан,56.0,1125.0
Ка Каллас,56.0,1126.0
Володимир Корсун,56.0,1127.0
Тетян Силін,56.0,1128.0
Стівен Мнучін,56.0,1129.0
Володимир Бажен,56.0,1130.0
Олег Чорн,55.0,1131.0
Світлан Добровольськ,55.0,1132.0
Виктор Шар,55.0,1133.0
Дорофєєв,55.0,1134.0
Натал Тімк,55.0,1135.0
Поляков,55.0,1136.0
Венедиктов,55.0,1137.0
Світлан Карачун,55.0,1138.0
Марош Шефчович,55.0,1139.0
Олег Скрипк,55.0,1140.0
Андрес Мануел,55.0,1141.0
Мітт Ромн,55.0,1142.0
Іштван Ійдярт,55.0,1143.0
Анатол Трубін,55.0,1144.0
Павл Лисянськ,55.0,1145.0
Роман Сущенк,55.0,1146.0
Володимир Олександрович,55.0,1147.0
Андр Рубел,55.0,1148.0
Руслан Кошулинськ,54.0,1149.0
Павл Кухт,54.0,1150.0
Андр Смол,54.0,1151.0
Валентин Гінзбург,54.0,1152.0
Павел Казарин,54.0,1153.0
Натал Іванченк,54.0,1154.0
Світлан Горбун,54.0,1155.0
Ол Цибульськ,54.0,1156.0
Серг Семочк,54.0,1157.0
Ле Федор,54.0,1158.0
Держдеп,54.0,1159.0
Могилевськ,54.0,1160.0
Олександр Кучеренк,54.0,1161.0
Тед Круз,54.0,1162.0
Володимир Галицьк,54.0,1163.0
Мендел,54.0,1164.0
Сон Євдокименк,54.0,1165.0
Антон Поляк,54.0,1166.0
Геннад Бондарчук,54.0,1167.0
Олекс Кулеб,54.0,1168.0
Назар Приходьк,54.0,1169.0
Європейськ,54.0,1170.0
Вітал Миколенк,53.0,1171.0
Марян Безугл,53.0,1172.0
Маркус Зедер,53.0,1173.0
Ліз Глінськ,53.0,1174.0
Джек Ма,53.0,1175.0
Нін Южанін,53.0,1176.0
Влад Росс,53.0,1177.0
Пашинян,53.0,1178.0
Йосип Сталін,53.0,1179.0
Серг Рудик,53.0,1180.0
Стефанчук,53.0,1181.0
Валер Печаєв,53.0,1182.0
Борис Давиденк,53.0,1183.0
Серг Вовк,53.0,1184.0
Борис Брил,53.0,1185.0
Ива Кузнец,53.0,1186.0
Серг Жадан,53.0,1187.0
Андр Віленськ,53.0,1188.0
Венедікт,53.0,1189.0
Юр Аріст,52.0,1190.0
Маріанджел Сіма,52.0,1191.0
Олекс Венедикт,52.0,1192.0
Ігор Зінкевич,52.0,1193.0
Серг Сидорчук,52.0,1194.0
Вітал,52.0,1195.0
Лотар Вілер,52.0,1196.0
Григор Козловськ,52.0,1197.0
Євген Горенк,52.0,1198.0
Борис Грызл,52.0,1199.0
Віктор Кичун,52.0,1200.0
Анатол Буліч,52.0,1201.0
Екатерин Рожков,52.0,1202.0
Серг Розенбаум,52.0,1203.0
Елл Лібан,52.0,1204.0
Беньямін Нетаньяг,52.0,1205.0
Катерин Ножевнік,52.0,1206.0
Олександр Писарук,52.0,1207.0
Васил Брензович,52.0,1208.0
Владимир Александрович,52.0,1209.0
Над Мейхер,52.0,1210.0
Андр Лунін,52.0,1211.0
Наташ Корол,51.0,1212.0
Гарік Харлам,51.0,1213.0
Ларис Ніц,51.0,1214.0
Анастас Приходьк,51.0,1215.0
Варфолом,51.0,1216.0
Олександр Решмеділ,51.0,1217.0
Юл Леус,51.0,1218.0
Денис,51.0,1219.0
Бред Раффенспергер,51.0,1220.0
Олекс Толкач,51.0,1221.0
Олен Якименк,51.0,1222.0
Євген Закревськ,51.0,1223.0
Джонс Хопкинс,51.0,1224.0
Борисл Берез,51.0,1225.0
Ким Чен Ын,51.0,1226.0
Михайл Шаравар,51.0,1227.0
Олекс Голобуцьк,51.0,1228.0
Самопроголошен,51.0,1229.0
Юл Норовк,51.0,1230.0
Олександр Пан,51.0,1231.0
Каролін,51.0,1232.0
Чиновниц,51.0,1233.0
Еміл Курбедін,51.0,1234.0
Анатол Анатоліч,50.0,1235.0
Роман Безсмертн,50.0,1236.0
Оксан Голуб,50.0,1237.0
Андерс Аслунд,50.0,1238.0
Натал Влащенк,50.0,1239.0
Клаус,50.0,1240.0
Ярослав,50.0,1241.0
Олег Волошин,50.0,1242.0
Синьх,50.0,1243.0
Нарендр Мод,50.0,1244.0
Ектор Хіменес,50.0,1245.0
Тарас Березовец,50.0,1246.0
Маргарит Симонья,50.0,1247.0
Віктор Татьк,50.0,1248.0
Євген Нищук,50.0,1249.0
Галин,50.0,1250.0
Чарльз,50.0,1251.0
Гюл Бахар,49.0,1252.0
Світолін,49.0,1253.0
Євросоюз,49.0,1254.0
Кан Вест,49.0,1255.0
Назар Холодницьк,49.0,1256.0
Аваков,49.0,1257.0
Серг Шойг,49.0,1258.0
Юр Каребин,49.0,1259.0
Тимур Ткаченк,49.0,1260.0
Андре Роккелл,49.0,1261.0
Марі Драг,49.0,1262.0
Микол Злочевськ,49.0,1263.0
Виктор Орба,49.0,1264.0
Андр Сибіг,49.0,1265.0
Євген Магд,49.0,1266.0
Юр Швец,49.0,1267.0
Джессік Паркер,49.0,1268.0
Володимир Назаренк,49.0,1269.0
Френк Уоррен,49.0,1270.0
Денис Бігус,49.0,1271.0
Валер Лобановськ,49.0,1272.0
Вазген Манукян,49.0,1273.0
Віталін Бевзенк,49.0,1274.0
Опр Вінфр,49.0,1275.0
Олен Шуляк,49.0,1276.0
Тетян Чорновол,49.0,1277.0
Віктор Сюмар,49.0,1278.0
Євген Перебийніс,49.0,1279.0
Сергі Руденк,49.0,1280.0
Войцех Андрусевич,49.0,1281.0
Віктор Циганк,49.0,1282.0
Павл Сільковськ,48.0,1283.0
Кацуноб Кат,48.0,1284.0
