,num,del_flag,id,full_name
Колоденк Валер Мельничук,1,False,59388,
Серг Дубінец,1,False,59389,
Станіслав Лизанц,1,False,59390,
Костянтин Лисейк,1,False,59391,
Станісл Азар,1,False,59392,
Олександр Петренк,1,False,59393,
Володимир Годзенк,1,False,59394,
Ірин Бородін,1,False,59395,
Анастас Міщенк,1,False,59396,
Олен Єрьоменк,1,False,59397,
Іван Харчук,1,False,59398,
Владислав Ігнатишин,1,False,59399,
Олен Войцехівськ,1,False,59400,
Олександр Політаєв,1,False,59401,
Глядк,1,False,59402,
Віктор Боднар,1,False,59403,
Богдан Татарин,1,False,59404,
Ольг Конопацьк,1,False,59405,
Серг Єрош,1,False,59406,
Юр Спірін,1,False,59407,
Оксан Денис,1,False,59408,
Натал Антонюк,1,False,59409,
Юл Лукашенк,1,False,59410,
Марин Матюшк,1,False,59411,
Вітал Вергелес,1,False,59412,
Серг Бабич,1,False,59413,
Макс Петрівськ,1,False,59414,
Володимир Сокур,1,False,59415,
Євген Ткач,1,False,59416,
Макс Костогриз,1,False,59417,
Віктор Дворак,1,False,59418,
Лшмд Ігор Скоропад,1,False,59419,
Арт Родигін,1,False,59420,
Макс Рахмаїл,1,False,59421,
Натал Кузов,1,False,59422,
Володимир Сальд,1,False,59423,
Ольг Співакін,1,False,59424,
Тетян Савул,1,False,59425,
Ірин Таранов,1,False,59426,
Станісл Олійник,1,False,59427,
Люб Кочерг,1,False,59428,
Алл Ломонос,1,False,59429,
Микол Дяченк,1,False,59430,
Костянтин Волк,1,False,59431,
Іван Яременк,1,False,59432,
Натал Майдан,1,False,59433,
Володимир Діхтяр,1,False,59434,
Світлан Семен,1,False,59435,
Натал Ябчик,1,False,59436,
Ірм Пашківськ,1,False,59437,
Серг Сябрук,1,False,59438,
Олександр Базил,1,False,59439,
Ліл Аксьон,1,False,59440,
Стефан Лиховід,1,False,59441,
Соф Семян,1,False,59442,
Володимир Кацан,1,False,59443,
Олександр Малицьк,1,False,59444,
Михайл Тиск,1,False,59445,
Віктор Федосюк,1,False,59446,
Залін Алієв,1,False,59447,
Тетян Панасюк,1,False,59448,
Альон Прісич,1,False,59449,
Михайл Дан,1,False,59450,
Олександр Нім,1,False,59451,
Валер Нестеренк,1,False,59452,
Вітал Клименк,1,False,59453,
Хвастун,1,False,59454,
Любомир Федорняк,1,False,59455,
Владислав Гальченк,1,False,59456,
Ян Нос,1,False,59457,
Лід Бовчалюк,1,False,59458,
Євген Симоненк,1,False,59459,
речниц Нацполіці Ганн Дан,1,False,59460,
Володимир Хорунж,1,False,59461,
Віктор Клімінськ,1,False,59462,
Ольг Череват,1,False,59463,
Юл Довженк,1,False,59464,
Оксан Кравчук,1,False,59465,
Ліл Місюн,1,False,59466,
Воронк,1,False,59467,
Роман Лехнюк,1,False,59468,
Дзвенислав Калинец,1,False,59469,
Анн Кобец,1,False,59470,
Ольг Падалк,1,False,59471,
Вад Шерстюк,1,False,59472,
Натал Горнюк,1,False,59473,
Олен Уск,1,False,59474,
Люб Ткаченк,1,False,59475,
Володимир Байдалін,1,False,59476,
Вартан Мурадян,1,False,59477,
Денис Штейман,1,False,59478,
Васил Мороз,1,False,59479,
Павл Франчук,1,False,59480,
Денис Дорд,1,False,59481,
Оксан Хмельн,1,False,59482,
Валентин Романчук,1,False,59483,
Євген Стесюк,1,False,59484,
Натал Дядьк,1,False,59485,
Макс Алєксєєв,1,False,59486,
Єгор Косорук,1,False,59487,
Іван Собол,1,False,59488,
Гол Двк Марян Борух,1,False,59489,
Серг Павловськ,1,False,59490,
Васил Чирськ,1,False,59491,
Васил Пєнін,1,False,59492,
Ірин Кушнір,1,False,59493,
Станісл Чорн,1,False,59494,
Ольг Семковськ,1,False,59495,
Віктор Зайц,1,False,59496,
Михайл Ерстенюк,1,False,59497,
Дарин Цуркан,1,False,59498,
Віктор Шпічк,1,False,59499,
Арт Кобец,1,False,59500,
Орест Панасюк,1,False,59501,
Дмитр Валентинович,1,False,59502,
Михайл Сіранчук,1,False,59503,
Інн Мікуцьк,1,False,59504,
Над Гончаренк,1,False,59505,
Натал Кузяк,1,False,59506,
Юр Вороновськ,1,False,59507,
Світлан Шкарпінец,1,False,59508,
Ростисл Канус,1,False,59509,
Марек Недзвецк,1,False,59510,
старост Терновиц,1,False,59511,
Анатол Дмитрієнк,1,False,59512,
Богдан Пелеш,1,False,59513,
Юл Скрипченк,1,False,59514,
Тетян Вовк,1,False,59515,
Володимир Пурськ,1,False,59516,
Суспільн Мар Бліндюк,1,False,59517,
Андр Сас,1,False,59518,
Тетян Хмел,1,False,59519,
Тетян Саєнк,1,False,59520,
Ольг Бузницьк,1,False,59521,
Володимир Вовк,1,False,59522,
Людмил Цегельнюк,1,False,59523,
Клаудін,1,False,59524,
Тамар Кравченк,1,False,59525,
Ганн Жулінськ,1,False,59526,
Іван Коркок,1,False,59527,
Васил Бенц,1,False,59528,
Микол Прядк,1,False,59529,
Іван Мазур,1,False,59530,
Над Бортняк,1,False,59531,
Ольг Лесік,1,False,59532,
Тетян Андрющенк,1,False,59533,
Вад Заброд,1,False,59534,
Іоанн Предтеч,1,False,59535,
Ганн Нікіпорец,1,False,59536,
Омкф Анн Мачух,1,False,59537,
Олександр Танакін,1,False,59538,
Святосл Ярославич,1,False,59539,
Ганн Головк,1,False,59540,
Артур Середін,1,False,59541,
Натал Малец,1,False,59542,
Раїс Овсієнк,1,False,59543,
Зінаїд Тризн,1,False,59544,
Денис Трібнер,1,False,59545,
Валер Матрухан,1,False,59546,
Інес Чамла,1,False,59547,
Степан Паскарик,1,False,59548,
Олен Воронков,1,False,59549,
Да Вінч Джаком Алібранд,1,False,59550,
Слав Бог,1,False,59551,
Владисл Сєнік,1,False,59552,
Вітал Марченк,1,False,59553,
Центр Над Лебединец,1,False,59554,
Андр Овчар,1,False,59555,
Валер Югін,1,False,59556,
Андр Гмир,1,False,59557,
Натал Лакуст,1,False,59558,
Володимир Юзеф,1,False,59559,
Руслан Чикал,1,False,59560,
Людмил Свистун,1,False,59561,
Кочк,1,False,59562,
Юр Паперн,1,False,59563,
Михайл Ванджурак,1,False,59564,
Юр Бейкун,1,False,59565,
Богдан Карман,1,False,59566,
Серг Гур,1,False,59567,
Тимур Музиченк,1,False,59568,
Богдан Поломацканич,1,False,59569,
Олександр Рукавец,1,False,59570,
Валентин Самлан,1,False,59571,
Олекс Мігрін,1,False,59572,
Андр Лях,1,False,59573,
Олег Капустяк,1,False,59574,
Володимир Андрущенк,1,False,59575,
Анн Котенк,1,False,59576,
Владисл Кухар,1,False,59577,
Ольг Шабельник,1,False,59578,
Руслан Бурмас,1,False,59579,
Євген Пивовар,1,False,59580,
Васил Бут,1,False,59581,
Гол дільничн виборч комісі Марян Борух,1,False,59582,
Галин Сокіл,1,False,59583,
Жанн Кононенк,1,False,59584,
Раїс Кошевич,1,False,59585,
Алін Ярошинськ,1,False,59586,
Таміл Остапенк,1,False,59587,
Олен Капєльц,1,False,59588,
Артур Чемирис,1,False,59589,
Яросл Волк,1,False,59590,
Віктор Соколовськ,1,False,59591,
Олександр Волокіт,1,False,59592,
Володимир Колодійчук,1,False,59593,
Ольг Винник,1,False,59594,
Дмитр Швед,1,False,59595,
Олександр Соніс,1,False,59596,
Серг Дуйк,1,False,59597,
Анатол Корчмар,1,False,59598,
Ганн Умріхін,1,False,59599,
Павл Тиндик,1,False,59600,
Соерхант Тяхйон,1,False,59601,
Тетян Шелеметьєв,1,False,59602,
Альон Михальськ,1,False,59603,
Світлан Мірошниченк,1,False,59604,
Натал Яр,1,False,59605,
Де Олівейр,1,False,59606,
Ірин Поздняк,1,False,59607,
Тетян Захарчишин,1,False,59608,
Євген Михайленк,1,False,59609,
Людмил Антосюк,1,False,59610,
Юр Дернов,1,False,59611,
Микол Кондрашенк,1,False,59612,
Віктор Небарачк,1,False,59613,
Натал Руденк,1,False,59614,
Іван Шимон,1,False,59615,
Серг Куц,1,False,59616,
Андр Толпєкін,1,False,59617,
Віктор Гевк,1,False,59618,
Анн Герун,1,False,59619,
Катерин Плохотишин,1,False,59620,
Крістін Кувшин,1,False,59621,
Яросл Барановськ,1,False,59622,
Марі Мазур,1,False,59623,
Олен Ковальченк,1,False,59624,
Мар Вовк,1,False,59625,
Натал Сабаш,1,False,59626,
Андр Ходаківськ,1,False,59627,
Оксан Фетис,1,False,59628,
Юр Бовкун,1,False,59629,
Хос Лу,1,False,59630,
Абалос,1,False,59631,
Світлан Алещенк,1,False,59632,
Анастас Войтенк,1,False,59633,
Світлан Шугал,1,False,59634,
Зінов Парамон,1,False,59635,
Лар Житняк,1,False,59636,
Коломєйцев,1,False,59637,
Володимир Харкав,1,False,59638,
Світлан Кузнєц,1,False,59639,
Тетян Деяк,1,False,59640,
Світлан Авраменк,1,False,59641,
Ірин Галас,1,False,59642,
Ірин Демянов,1,False,59643,
Катерин Даньк,1,False,59644,
Іван Поляниц,1,False,59645,
Володимир Чепиног,1,False,59646,
Мирослав Мица,1,False,59647,
Світлан Добровольк,1,False,59648,
Васил Палагнюк,1,False,59649,
Оксан Збуромирськ,1,False,59650,
Директорк Хмельницьк,1,False,59651,
Віктор Варшавськ,1,False,59652,
Натал Ямборк,1,False,59653,
Вітал Носат,1,False,59654,
Гол профспілк архітектор Львов Богдан Го,1,False,59655,
Світлан Анін,1,False,59656,
Марян Ог,1,False,59657,
Вір Данк,1,False,59658,
Альбін Гребенюк,1,False,59659,
Натал Отюнін,1,False,59660,
Тетян Бородавк,1,False,59661,
Олег Павлюк,1,False,59662,
Басір,1,False,59663,
Юл Ходанич,1,False,59664,
Оксан Павл,1,False,59665,
Єлизавет Ходанич,1,False,59666,
Ірин Вишневецьк,1,False,59667,
Ольг Журавл,1,False,59668,
Віктор Четвертак,1,False,59669,
Натал Щербак,1,False,59670,
Єлиневськ,1,False,59671,
Володимир Дубов,1,False,59672,
Броніслав Краснопольськ,1,False,59673,
Анастасі Таран,1,False,59674,
Інн Гостєв,1,False,59675,
Макс Долгорученк,1,False,59676,
Вад Постернак,1,False,59677,
Зо Трякін,1,False,59678,
Анн Волк,1,False,59679,
Андр Станкевич,1,False,59680,
Вітал Підгайчук,1,False,59681,
Арт Ярошенк,1,False,59682,
Вільнянськ Роман Кононенк,1,False,59683,
Тетян Гриценк,1,False,59684,
Серг Лук,1,False,59685,
Тамар Афанасьєв,1,False,59686,
Геннад . – Вибаглив,1,False,59687,
Михайл Неча,1,False,59688,
Ярослав Зеленчук,1,False,59689,
Алекс Статмос,1,False,59690,
Сергі Пятаченк,1,False,59691,
Серг Пшеничн,1,False,59692,
Андр Гірняк,1,False,59693,
Ольг Остапчук,1,False,59694,
Анастас Василевськ,1,False,59695,
Данил Куценк,1,False,59696,
Катерин Листопад,1,False,59697,
Над Лєбєдєв,1,False,59698,
Олександр Чорнієвич,1,False,59699,
Одинадцятикласник Єгор Ліщенк,1,False,59700,
Олександр Милаш,1,False,59701,
Альон Дерябін,1,False,59702,
Оксан Головк,1,False,59703,
Олександр Кисленк,1,False,59704,
Серг Бостан,1,False,59705,
Ірин Скорницьк,1,False,59706,
Валентин Болгар,1,False,59707,
Дабк Микол Дяд,1,False,59708,
Данил Антощак,1,False,59709,
Микол Калашник,1,False,59710,
Іван Іскімж,1,False,59711,
Віктор Вуйк,1,False,59712,
Натал Якубик,1,False,59713,
Арт Машошин,1,False,59714,
Тарас Компаніченк,1,False,59715,
Марин Стаматін,1,False,59716,
Валентин Баленк,1,False,59717,
Над Чуян,1,False,59718,
Одинадцятикласниц Соф Носовськ,1,False,59719,
Марин Бик,1,False,59720,
Олександр Дорош,1,False,59721,
Леонід Бойк,1,False,59722,
Васил Яворськ,1,False,59723,
Анатол Єфім,1,False,59724,
Костянтин Карнаух,1,False,59725,
Тарас Хаб,1,False,59726,
Олександр Кралюк,1,False,59727,
Михайл Дяченк,1,False,59728,
Володимир Пукач,1,False,59729,
Анн Чмел,1,False,59730,
Анн Чмельов,1,False,59731,
Ганн Прохоренк,1,False,59732,
Серг Єрьомін,1,False,59733,
Оксан Чалов,1,False,59734,
Адміністраторк Світлан,1,False,59735,
Ганн Алендар,1,False,59736,
Вад Баранівськ,1,False,59737,
Олександр Сіленк,1,False,59738,
Олег Ємельян,1,False,59739,
Олег Ковтуняк,1,False,59740,
Юр Дияк,1,False,59741,
Ігор Кишинськ,1,False,59742,
Оп Дар Зарівн,1,False,59743,
Тетян Жук,1,False,59744,
Юр Литвин,1,False,59745,
Володимир Бег,1,False,59746,
Ендр До,1,False,59747,
Седнєв,1,False,59748,
Серг Седнев,1,False,59749,
Олен Федот,1,False,59750,
Васил Рурич,1,False,59751,
сел Оленівк,1,False,59752,
Вячесл Поліщук,1,False,59753,
Анатол Посполітак,1,False,59754,
Дмитр Арефєв,1,False,59755,
Центр Оксан Чал,1,False,59756,
Роман Геник,1,False,59757,
Наталі Гнатищак,1,False,59758,
Олен Кісел,1,False,59759,
Андр Свадєб,1,False,59760,
Серг Коркач,1,False,59761,
Серг Отрешк,1,False,59762,
Тамар Токов,1,False,59763,
Ольг Красік,1,False,59764,
Раїс Яцут,1,False,59765,
Юл Самох,1,False,59766,
Над Вайл,1,False,59767,
Павл Дубінец,1,False,59768,
Микол Хіміч,1,False,59769,
Валентин Лінченк,1,False,59770,
Ілл Кот,1,False,59771,
Іван Некоряк,1,False,59772,
Натал Тричинец,1,False,59773,
Оксан Лучк,1,False,59774,
Володимир Малайчук,1,False,59775,
Володимир Діковицьк,1,False,59776,
Олекс Дідаш,1,False,59777,
Микол Рождественськ,1,False,59778,
Алін Загієв,1,False,59779,
Станісл Григорєв,1,False,59780,
Юлі Новіков,1,False,59781,
Олег Білявец,1,False,59782,
Дюшен,1,False,59783,
Михайл Ратушн,1,False,59784,
Володимир Шайдевич,1,False,59785,
Олександр Кулак,1,False,59786,
Тимоф Кульчицьк,1,False,59787,
Галин Гре,1,False,59788,
Макс Стареньк,1,False,59789,
Юр Бохонк,1,False,59790,
Саід Осман,1,False,59791,
Ганн Бахман,1,False,59792,
Натал Мажар,1,False,59793,
Олекс Афанасьєв,1,False,59794,
Алл Мандер,1,False,59795,
Миросл Данилк,1,False,59796,
Ростисл Пшемінськ,1,False,59797,
Олександр Бобк,1,False,59798,
Ларис Чубенк,1,False,59799,
Олен Миськовськ,1,False,59800,
Степан Дрімак,1,False,59801,
Ян Васильєв,1,False,59802,
Дмитр Стрижак,1,False,59803,
Тетян Поярк,1,False,59804,
Над Олександрівн,1,False,59805,
Валентин Канабєєв,1,False,59806,
Загребельськ,1,False,59807,
Арт Волк,1,False,59808,
Ілл Сломінськ,1,False,59809,
Васил Ябрик,1,False,59810,
Віктор Лінник,1,False,59811,
Микол Димидюк,1,False,59812,
Суспільн Константін,1,False,59813,
Юл Павл,1,False,59814,
Васил Дідух,1,False,59815,
Дмитр Семиголовськ,1,False,59816,
Галин Гнатишин,1,False,59817,
Дарін Приходьк,1,False,59818,
Євген Дубин,1,False,59819,
Микол Скопюк,1,False,59820,
Натал Олеш,1,False,59821,
Натал Статівк,1,False,59822,
Вір Марущак,1,False,59823,
Владислав Петренк,1,False,59824,
Дмитр Магаляс,1,False,59825,
Валер Кот,1,False,59826,
Ірин Шерстюк,1,False,59827,
Вад Дудник,1,False,59828,
Олен Тимощук,1,False,59829,
Микол Столярчук,1,False,59830,
Себастьян Віндзор,1,False,59831,
Репортерк Морін,1,False,59832,
Олен Завгородн,1,False,59833,
Цар Христ,1,False,59834,
Галин Космін,1,False,59835,
Люб Ковал,1,False,59836,
"Бф "" Карітас """,1,False,59837,
Жительк Хмельницьк,1,False,59838,
Іван Скіцк,1,False,59839,
Гунп Андр Євдок,1,False,59840,
Ле Грищенк,1,False,59841,
Антонін Ткачук,1,False,59842,
Артем Новіцьк,1,False,59843,
Гропп,1,False,59844,
Люб Терлецьк,1,False,59845,
Ольг Косяк,1,False,59846,
Нін Марченк,1,False,59847,
Ігор Литвишк,1,False,59848,
сел Новак,1,False,59849,
Петр Демчук,1,False,59850,
Станіслав Лінік,1,False,59851,
Дмитр Корольк,1,False,59852,
Анастас Журавл,1,False,59853,
Михайл Івашк,1,False,59854,
Олександр Мицкан,1,False,59855,
Руслан Агап,1,False,59856,
Натал Горбачевськ,1,False,59857,
Кар Рудик,1,False,59858,
Арсен Жаботинськ,1,False,59859,
Володимир Рудік,1,False,59860,
Оксан Правдзів,1,False,59861,
Олександр Буняк,1,False,59862,
Ольг Крил,1,False,59863,
Зинов Іваськевич,1,False,59864,
Лід Балачук,1,False,59865,
Тетян Фурман,1,False,59866,
Юрій,1,False,59867,
Олександр Долг,1,False,59868,
Оксан Наливайк,1,False,59869,
Ольг Акулін,1,False,59870,
Тетян Кулід,1,False,59871,
Владисл Леушін,1,False,59872,
Кандоліз Райс,1,False,59873,
книз Бернс,1,False,59874,
Гошк,1,False,59875,
Олекс Мох,1,False,59876,
Петр Іванишин,1,False,59877,
Наталі Криворучк,1,False,59878,
Юр Каліновськ,1,False,59879,
Ліл Колесник,1,False,59880,
Михайл Базанюк,1,False,59881,
Олександр Шиб,1,False,59882,
Мар Гриценк,1,False,59883,
Ігор Йовик,1,False,59884,
Ірин Максимішин,1,False,59885,
Ірин Колтак,1,False,59886,
Гунп Вінниччин,1,False,59887,
Анжелік Коцелюк,1,False,59888,
Олен Просєков,1,False,59889,
Серг Сар,1,False,59890,
Серг Сарат,1,False,59891,
Вітал Чуйк,1,False,59892,
Ноел Бріттен,1,False,59893,
Ларис Лукаш,1,False,59894,
Анжелін Коцелюк,1,False,59895,
Яросл Байд,1,False,59896,
Володимир Лєск,1,False,59897,
Руслан Мезенцев,1,False,59898,
Натал Чумаченк,1,False,59899,
Михайл Прокоп,1,False,59900,
Лід Пульнєв,1,False,59901,
Ельдар Сарахман,1,False,59902,
Ян Новохатьк,1,False,59903,
Володимир Криленк,1,False,59904,
Ольг Гладченк,1,False,59905,
Гліб Гладченк,1,False,59906,
Ігор Гладченк,1,False,59907,
Юл Кравц,1,False,59908,
Олександр Сипленк,1,False,59909,
Олександр Симоненк,1,False,59910,
Вітал Педенк,1,False,59911,
Ігор Кривогуз,1,False,59912,
Андр Клєц,1,False,59913,
Маргарит Степанов,1,False,59914,
Вад Поліщук,1,False,59915,
Віктор Копинец,1,False,59916,
Люб Чекр,1,False,59917,
Натал Костарев,1,False,59918,
Віктор Ростецьк,1,False,59919,
Натал Фурсенк,1,False,59920,
Ларис Васюченк,1,False,59921,
Людмил Кошман,1,False,59922,
Катерин Сопік,1,False,59923,
Натал Прудк,1,False,59924,
Світлан Кончаківськ,1,False,59925,
Володимир Козиряцьк,1,False,59926,
Серг Артем,1,False,59927,
Ольг Губенк,1,False,59928,
Іван Паук,1,False,59929,
Медлін Егл,1,False,59930,
Ганн Метрофан,1,False,59931,
Богдан Близнюк,1,False,59932,
Баскетболіст,1,False,59933,
Ліл Бойк,1,False,59934,
Іван Заяц,1,False,59935,
Денис Кухар,1,False,59936,
Кавярн,1,False,59937,
Арт Музик,1,False,59938,
Анатол Савчук,1,False,59939,
Над Бєльг,1,False,59940,
Іван Малик,1,False,59941,
Віктор Трофіменк,1,False,59942,
Владисл Мальц,1,False,59943,
Юр Ямков,1,False,59944,
Тамар Васильєв,1,False,59945,
Іван Лаврусенк,1,False,59946,
Натал Чередніченк,1,False,59947,
Серг Соломах,1,False,59948,
Людмил Матьян,1,False,59949,
Олен Курак,1,False,59950,
Людмил Сірбіненк,1,False,59951,
Олекс Сиволошськ,1,False,59952,
Ірен Горн,1,False,59953,
Натал Свердун,1,False,59954,
Влад Овчаренк,1,False,59955,
Елд Віс,1,False,59956,
Оксан Софінськ,1,False,59957,
Віктор Івчук,1,False,59958,
Павл Коваленк,1,False,59959,
Людмил Дядюр,1,False,59960,
Вад Чудайкін,1,False,59961,
Світлан Іваненк,1,False,59962,
Роман Пастушенк,1,False,59963,
Валер Шинкарук,1,False,59964,
Марин Стожук,1,False,59965,
Ірин Бондарчук,1,False,59966,
Макс Мальован,1,False,59967,
Серг Цапчук,1,False,59968,
Люб Куск,1,False,59969,
Джон Ізнер,1,False,59970,
Шиманськ Олег Чумаченк,1,False,59971,
Олекс Лялюк,1,False,59972,
Серг Черкас,1,False,59973,
Над Малінськ,1,False,59974,
Іван Лозенк,1,False,59975,
Миросл Слюсар,1,False,59976,
Юр Маринчак,1,False,59977,
Маргарит Степан,1,False,59978,
Тетян Власюк,1,False,59979,
Віктор Кузьменк,1,False,59980,
Васил Гайдук,1,False,59981,
Ольг Яремченк,1,False,59982,
Натал Мост,1,False,59983,
Адам Пшивуск,1,False,59984,
Руслан Воловец,1,False,59985,
Смик,1,False,59986,
Лукас Гофер,1,False,59987,
Юл Беспал,1,False,59988,
Юр Кирил,1,False,59989,
Ігор Семенч,1,False,59990,
Михайл Демченк,1,False,59991,
Михайл Білокон,1,False,59992,
Ольг Стародубцев,1,False,59993,
Юл Тененик,1,False,59994,
Валентин Сінельник,1,False,59995,
Валентин Мельник,1,False,59996,
Віктор Купрієнк,1,False,59997,
Денис Котляр,1,False,59998,
Віктор Гапайц,1,False,59999,
Макс Безпальчук,1,False,60000,
Алл Кот,1,False,60001,
Ганн Івченк,1,False,60002,
Олен Піковськ,1,False,60003,
Катерин Цалк,1,False,60004,
Люб Войтківськ,1,False,60005,
Віктор Селивон,1,False,60006,
Віктор Коліщак,1,False,60007,
Анатол Дмитришин,1,False,60008,
Вячесл Павленк,1,False,60009,
Богдан Грицюк,1,False,60010,
Владисл Семивол,1,False,60011,
Олен Бекет,1,False,60012,
Ле Сут,1,False,60013,
Володимир Квашин,1,False,60014,
Анн Банадиг,1,False,60015,
Тетян Зборовськ,1,False,60016,
Люб Бородін,1,False,60017,
Микол Бойк,1,False,60018,
Михайл Герув,1,False,60019,
Геннад Мохненк,1,False,60020,
Світлан Добрук,1,False,60021,
Лонн Банч,1,False,60022,
Яросл Молочк,1,False,60023,
Олен Дорожицьк,1,False,60024,
Микол Бел,1,False,60025,
Ігор Званич,1,False,60026,
Андр Гайов,1,False,60027,
Світлан Божк,1,False,60028,
Ольг Калапуш,1,False,60029,
Олександр Кваш,1,False,60030,
Сніжан Кед,1,False,60031,
Серг Ракут,1,False,60032,
Ольг Сітн,1,False,60033,
Роман Мельник,1,False,60034,
Олен Шинкар,1,False,60035,
Микол Пристайк,1,False,60036,
Олександр Шишк,1,False,60037,
Світлан Трикозенк,1,False,60038,
Вячесл Василенк,1,False,60039,
Вільнянськ Олег,1,False,60040,
Жан Мішел,1,False,60041,
Михайл Красик,1,False,60042,
Катерин Кублицьк,1,False,60043,
Заступник директор департамент Юр Фурс,1,False,60044,
Вооз Тедрос Гебресус,1,False,60045,
Тенян Затіч,1,False,60046,
Васил Гринчак,1,False,60047,
Валер Косаренк,1,False,60048,
Павл Горбешк,1,False,60049,
Ангеловск,1,False,60050,
Галин Шуміленк,1,False,60051,
Ветеринар Кирил,1,False,60052,
Степанок Валентин Журб,1,False,60053,
Арум Ломаченк,1,False,60054,
Інн Ревнівцев,1,False,60055,
Михайл Шевелюк,1,False,60056,
Антон Парамбул,1,False,60057,
Олександр Малют,1,False,60058,
Макс Дінец,1,False,60059,
Людмил Сухан,1,False,60060,
Оксан Кизил,1,False,60061,
Станісл Лячинськ,1,False,60062,
Дробиш Олен Волошк,1,False,60063,
Олен Наріжн,1,False,60064,
Дмитр Жигил,1,False,60065,
Олег Бойк,1,False,60066,
Оріх,1,False,60067,
Марин Фесенк,1,False,60068,
Олексі Муляренк,1,False,60069,
Ольг Гарбуз,1,False,60070,
Мар Максименк,1,False,60071,
Світлан Серебр,1,False,60072,
Софійк,1,False,60073,
Ольг Серебров,1,False,60074,
Олександр Провозін,1,False,60075,
Натал Пірятінськ,1,False,60076,
Олен Бегменк,1,False,60077,
Ігор Ільчанськ,1,False,60078,
Олександр Шамот,1,False,60079,
Зінаїд Смутчак,1,False,60080,
Оксан Гужев,1,False,60081,
Андр Сарвір,1,False,60082,
Васил Лел,1,False,60083,
Тетян Грузевич,1,False,60084,
Ростисл Черевашк,1,False,60085,
Михайл Волк,1,False,60086,
Мар Кузьм,1,False,60087,
Васил Паньк,1,False,60088,
Євген Ріяк,1,False,60089,
Мелітопольськ Пцу Фот,1,False,60090,
Леонід Зінченк,1,False,60091,
Валентин Волянськ,1,False,60092,
Тарас Панасюк,1,False,60093,
Натал Малоштан,1,False,60094,
Ольг Хрипк,1,False,60095,
Петр Бед,1,False,60096,
Віктор Пімен,1,False,60097,
Керрін Джонсон,1,False,60098,
Ігор Клунн,1,False,60099,
Євген Куліш,1,False,60100,
Олег Рибалкін,1,False,60101,
Роберт Гедін,1,False,60102,
Антон Бугайчук,1,False,60103,
Олександр Зен,1,False,60104,
Григор Чернет,1,False,60105,
Юр Ковбас,1,False,60106,
Бйорн,1,False,60107,
Макс Серед,1,False,60108,
Світлан Козиряцьк,1,False,60109,
Дмитр Назаренк,1,False,60110,
Віктор Січк,1,False,60111,
Петр Ренжин,1,False,60112,
Олександр Вензел,1,False,60113,
Тон Уітман,1,False,60114,
Фльорк,1,False,60115,
Олександр Бончковськ,1,False,60116,
Микол Куниц,1,False,60117,
Комунальник Георг,1,False,60118,
Катерин Луговськ,1,False,60119,
Євдокі Мироненк,1,False,60120,
Олен Сичуг,1,False,60121,
Олександр Солончук,1,False,60122,
Тетян Яковлєв,1,False,60123,
Яросл Бабяк,1,False,60124,
Васил Білик,1,False,60125,
Валентин Гесал,1,False,60126,
Анатол Гул,1,False,60127,
Володимир Зеленович,1,False,60128,
Речниц Нацполіці Інес Манзулич,1,False,60129,
Ужгородец Іван,1,False,60130,
Володимир Бохонськ,1,False,60131,
Ірин Пірогов,1,False,60132,
Оксан Зарецьк,1,False,60133,
Тамар Карпенк,1,False,60134,
Георг Блощиц,1,False,60135,
Світлан Проскур,1,False,60136,
Катерин Петрун,1,False,60137,
Натал Шпак,1,False,60138,
Людмил Тараненк,1,False,60139,
Ізнер,1,False,60140,
Яросл Гончар,1,False,60141,
Вад Юник,1,False,60142,
Олен Куліцьк,1,False,60143,
Андр Вигонюк,1,False,60144,
Ольг Котнюк,1,False,60145,
Богдан Тереняк,1,False,60146,
Васил Мамчур,1,False,60147,
Рдгу Раїс Цапун,1,False,60148,
Ларис Дворецьк,1,False,60149,
Євген Степк,1,False,60150,
Іван Алєксєєв,1,False,60151,
Олександр Жигайл,1,False,60152,
Олександр Мухін,1,False,60153,
Віктор Крупськ,1,False,60154,
Олен Нікітін,1,False,60155,
Андр Чумак,1,False,60156,
Оксан Дейнюк,1,False,60157,
Світлан Синюк,1,False,60158,
Серг Скрибец,1,False,60159,
Янін Губ,1,False,60160,
Володимир Друмашк,1,False,60161,
Світлан Вергалец,1,False,60162,
Люб Домнін,1,False,60163,
Світлан Городецьк,1,False,60164,
Віктор Рибк,1,False,60165,
Світлан Ангел,1,False,60166,
Галин Олекш,1,False,60167,
Над Кушк,1,False,60168,
Михайл Таран,1,False,60169,
Павл Кикот,1,False,60170,
Станісл Косточк,1,False,60171,
Олександр Верещак,1,False,60172,
Мар Матящук,1,False,60173,
Анатол Стойк,1,False,60174,
Віталін Завін,1,False,60175,
Олександр Шептенк,1,False,60176,
Житомирськ Гідрометцентр Іраїд Єленевськ,1,False,60177,
Людмил Соколов,1,False,60178,
Ян Табул,1,False,60179,
Натал Пастернак Ташнер,1,False,60180,
Павл Лубенец,1,False,60181,
Вір Єфимец,1,False,60182,
Мар Одок,1,False,60183,
Юр Зайченк,1,False,60184,
Микол Тиханськ,1,False,60185,
Гавриїл Суспільн,1,False,60186,
Натал Максимюк,1,False,60187,
Віктор Вишневськ,1,False,60188,
Південн регіон Ян Стекачов,1,False,60189,
Вад Михайлют,1,False,60190,
Олександр Воленк,1,False,60191,
Олен Більд,1,False,60192,
